Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
2683,Tb927.11.9130:mRNA-p1,2103059,2348578,2244091.75,559305.625,684321.4375,498258.75,Replication factor A protein 1
2684,Tb927.11.9140:mRNA-p1,81422.1328125,142906.140625,163534.15625,61346.97265625,33755.390625,29844.181640625,Guide RNA binding complex protein 7
2685,Tb927.11.9150:mRNA-p1,36516.78125,35959.98828125,40686.63671875,70148.1875,98619.71875,80547.421875,Mitochondrial processome subunit 1
2686,Tb927.11.9170:mRNA-p1,704749.6875,265441.90625,586056.625,183239.953125,237938.6875,183956.8125,"DNA topoisomerase III, putative"
2687,Tb927.11.9180:mRNA-p1,956860.5,991944.0625,982252.5,86914.9921875,98615.8984375,167126.078125,"ADP-ribosylation factor GTPase activating protein, putative"
2688,Tb927.11.9190:mRNA-p1,214316.3125,208682.8125,202096.796875,14426.103515625,27538.125,46062.13671875,Serine/threonine-protein kinase VPS15
2689,Tb927.11.9210:mRNA-p1,212290.703125,210690.46875,168856.21875,184119.421875,204442.796875,192026.640625,"NOL1/NOP2/sun family, putative"
2690,Tb927.11.9220:mRNA-p1,2928447.75,2929935,2933069.5,476584.125,587252.375,488274.875,proteasome regulatory non-ATP-ase subunit 2
2691,Tb927.11.9230:mRNA-p1,125662.609375,116872.453125,111397.578125,114453.953125,123582.734375,123379.546875,"hypothetical protein, conserved"
2692,Tb927.11.9240:mRNA-p1,201617.109375,218467.484375,189332.4375,259611.703125,275032.9375,292961.96875,"hypothetical protein, conserved"
2694,Tb927.11.9260:mRNA-p1,120985.84375,93967.7421875,112931.984375,12978.4296875,Filtered,3380.368896484375,"hypothetical protein, conserved"
2695,Tb927.11.9270:mRNA-p1,207145.734375,213912.703125,210544.328125,22809.61328125,16753.404296875,28291.46484375,differentiation inhibitory kinase
2696,Tb927.11.9280:mRNA-p1,200514.9375,214644.6875,284221.125,14815.4296875,16691.51953125,Filtered,"hypothetical protein, conserved"
2697,Tb927.11.9290:mRNA-p1,39211.9140625,30951.283203125,27156.90234375,572969.125,513561.71875,579865.5,Flagellum attachment zone protein 20
2699,Tb927.11.9300:mRNA-p1,17297.873046875,11128.67578125,21853.34765625,582231.1875,628723.1875,583027.8125,"Domain of unknown function (DUF3342), putative"
2700,Tb927.11.9320:mRNA-p1,73829.40625,59041.66796875,61768.390625,826814.25,804329.5625,796512.5625,"hypothetical protein, conserved"
2701,Tb927.11.9350:mRNA-p1,164612.5,179591.71875,177464.390625,45941.47265625,27468.599609375,18904.12109375,"phosphonopyruvate decarboxylase-like protein, putative"
2702,Tb927.11.9360:mRNA-p1,612432.6875,612230.9375,593015.875,228953.875,257344,240438.484375,"prenyltransferase, putative"
2703,Tb927.11.9370:mRNA-p1,211975.953125,177199.890625,163259.1875,804256.125,876686.375,893607.0625,"hypothetical protein, conserved"
2705,Tb927.11.940:mRNA-p1,243388.265625,219898.96875,207723.25,46599.94140625,48282.10546875,43635.53515625,KREPB5
2706,Tb927.11.9400:mRNA-p1,509412.40625,550459.25,452314.28125,8622258,8386306.5,8457158,"hypothetical protein, conserved"
2708,Tb927.11.9420:mRNA-p1,3103928,2647731.75,2340415,271689.40625,243467.75,260985.953125,"ATP synthase, putative"
2709,Tb927.11.9430:mRNA-p1,96401.296875,106880.9609375,94273.15625,50851.9296875,48429.109375,53148.87890625,TFIIH basal transcription factor subunit
2710,Tb927.11.9440:mRNA-p1,42782.96875,80839.1015625,96155.7265625,1809269.625,1962506.375,2008308.75,Component of motile flagella 63
2711,Tb927.11.9450:mRNA-p1,286762.59375,275487.625,293318.53125,111325.828125,79389.859375,75905.859375,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2712,Tb927.11.9470:mRNA-p1,1709694.5,1833288,2150818.75,67553.921875,83112.4921875,108121.2265625,"ADP-ribosylation factor GTPase activating protein, putative"
2713,Tb927.11.9480:mRNA-p1,360331.1875,361328.125,303654.1875,Filtered,6840.48876953125,Filtered,"tubulin binding cofactor c, putative"
2714,Tb927.11.9490:mRNA-p1,90565.5,77381.84375,86517.578125,502458.71875,480086.3125,540065.3125,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative"
2715,Tb927.11.950:mRNA-p1,158958.28125,154683.0625,118882.03125,70045.09375,43074.63671875,55720.07421875,"RNA-binding protein, putative"
2716,Tb927.11.9510:mRNA-p1,350941.53125,341096.4375,361651.25,83694.4453125,89957.5234375,73125.9921875,"nucleic acid binding protein, putative"
2717,Tb927.11.9520:mRNA-p1,94588.0390625,79879.7109375,153191.28125,82901.421875,76737.65625,82529.609375,"DNA topoisomerase III, putative"
2718,Tb927.11.9530:mRNA-p1,5581269.5,5163583,4674050,338933,308717.25,347186.15625,14-3-3 protein 1
2719,Tb927.11.9540:mRNA-p1,35580.85546875,6549.2314453125,8874.65234375,215075.53125,239017.9375,198262.71875,"hypothetical protein, conserved"
2720,Tb927.11.9550:mRNA-p1,404080.96875,455122.59375,451032.28125,209373.15625,223485.046875,251120.265625,"replication factor C, subunit 4, putative"
2721,Tb927.11.9560:mRNA-p1,152028.265625,155936.5,134628.234375,29174.837890625,53419.67578125,48604.1875,"oxidoreductase, putative"
2722,Tb927.11.9580.1-p1;Tb927.11.9580.2-p1,234179.65625,253002.5,224735.1875,187827.96875,137123,160331.71875,"hypothetical protein, conserved"
2723,Tb927.11.9590:mRNA-p1,16148264,15370583,13292994,442732.21875,483329.25,532294.8125,"S-adenosylhomocysteine hydrolase, putative"
2724,Tb927.11.960:mRNA-p1,16011.244140625,11848.517578125,10954.0107421875,Filtered,9112.5771484375,9877.076171875,"ATPase, putative"
2725,Tb927.11.9600:mRNA-p1,128621.4453125,123350.2734375,117799.4921875,24811.291015625,29849.76953125,23390.83203125,"hypothetical protein, conserved"
2726,Tb927.11.9610:mRNA-p1,3161622.75,3412993,3439047,616775.6875,876144.875,664957.4375,eukaryotic translation initiation factor 3 subunit i
2727,Tb927.11.9620.1-p1;Tb927.11.9620.2-p1,13954.400390625,16231.822265625,21196.08203125,131189.984375,180558.046875,161818.609375,"hypothetical protein, conserved"
2728,Tb927.11.9630:mRNA-p1,492679.78125,548586.6875,466937.125,149811.59375,100091.0703125,88952.6328125,"Snf7, putative"
2729,Tb927.11.9640:mRNA-p1,2601331.5,2809565.75,2416182.5,172117.90625,173117.765625,201394.78125,"glycyl-tRNA synthetase, putative"
2730,Tb927.11.9650:mRNA-p1,9243931,5941131,6040228.5,1121302.25,587390.9375,614180.875,"hypothetical protein, conserved"
2731,Tb927.11.9670:mRNA-p1,1105313.875,1072171.5,1045760.875,156850.109375,173746.484375,145397,"aminomethyltransferase, mitochondrial, putative"
2732,Tb927.11.9680:mRNA-p1,1267910,519534.3125,734927.375,352556.625,393046.125,387743.625,"hypothetical protein, conserved"
2733,Tb927.11.9690:mRNA-p1,165460.421875,202845.6875,177097.265625,134366.546875,115858.3828125,128677.71875,Spindle pole body protein 1
2734,Tb927.11.970:mRNA-p1,45645.5390625,36540.0625,28107.49609375,327622.71875,330822.09375,350156.1875,"hypothetical protein, conserved"
2735,Tb927.11.9700:mRNA-p1,4603659.5,5349079,5200349,18965170,18587778,15928484,"transcription factor BTF3, putative"
2737,Tb927.11.9760:mRNA-p1,812431.125,719757.875,782238.625,675167.0625,606788.375,569485.25,"hypothetical protein, conserved"
2738,Tb927.11.9780:mRNA-p1,1191341,1073273.875,995039.5,633600.8125,642604.375,635546.4375,Nucleoporin NUP119
2739,Tb927.11.9790:mRNA-p1,451813.78125,399280.1875,385148.0625,2539881.5,2626882.5,2639047.25,"calmodulin, putative"
2740,Tb927.11.980:mRNA-p1,234159.25,209368.6875,192141.96875,4903441,4930444,4729150.5,Nucleoporin NUP158
2741,Tb927.11.9810:mRNA-p1,408103.4375,387431.90625,385502.875,Filtered,Filtered,Filtered,"NUDIX hydrolase 3, putative"
2742,Tb927.11.9830:mRNA-p1,41726.58984375,31076.416015625,26694.953125,27807.5078125,30492.52734375,27177.091796875,"LSU ribosomal protein, mitochondrial, putative"
2745,Tb927.11.9860:mRNA-p1,5321874.5,4474446.5,4285220.5,37939860,47485936,47007892,"EF-hand domain pair, putative"
2746,Tb927.11.9870:mRNA-p1,35117.3125,37667.171875,30679.345703125,877784.9375,1040157.375,1065200.75,Telomere-associated protein 1
2747,Tb927.11.9880:mRNA-p1,1462401.75,1139831.625,1089514.25,46830.57421875,57406.83984375,44152.1796875,"Protein of unknown function (DUF2009), putative"
2748,Tb927.11.9890:mRNA-p1,1249432.375,1289843.5,1335539.125,180312.28125,179058.703125,173200.78125,"signal recognition particle receptor alpha subunit, putative"
2749,Tb927.11.9910:mRNA-p1,1035846.9375,1156640.75,1126025.25,61582.86328125,927531.75,44893.3671875,"Domain of unknown function (DUF3846)/TPR repeat, putative"
2751,Tb927.11.9940:mRNA-p1,82537.78125,12251.2890625,9988.2490234375,343307.09375,356171.5625,335290.375,"hypothetical protein, conserved"
2752,Tb927.11.9950:mRNA-p1,18141.615234375,15456.3955078125,24675.615234375,395665.75,451222.625,399477.15625,"hypothetical protein, conserved"
2753,Tb927.11.9960:mRNA-p1,318920.1875,564620.5625,311342.875,21261.642578125,160630.15625,61482.1171875,"Protein of unknown function (DUF2870), putative"
2754,Tb927.11.9970:mRNA-p1,95847.546875,109492.0078125,94652.109375,97522.546875,106530.1875,96458.4453125,"Small acidic protein family, putative"
2755,Tb927.11.9980:mRNA-p1,1342757.25,1214435.625,1360622,211463.234375,237877,177984.5,"2-oxoglutarate dehydrogenase E1 component, putative"
2756,Tb927.2.100:mRNA-p1,7264400.5,6603424.5,7058245.5,1985565.125,1892876.375,1779686.75,"retrotransposon hot spot protein 1 (RHS1), putative"
2757,Tb927.2.1100:pseudogenic_transcript-p1,180524.96875,159954.875,141671.953125,102937.359375,80961.6328125,74150.328125,"retrotransposon hot spot protein 3 (RHS3), degenerate"
2758,Tb927.2.1120:pseudogenic_transcript-p1,667087.1875,631984.6875,631635.4375,532513.5625,573522.875,836779.3125,"retrotransposon hot spot protein 4 (RHS4), point mutation"
2759,Tb927.2.1140:pseudogenic_transcript-p1,330540.0625,340999.5,373577.90625,310376.71875,338243.25,328708.34375,"retrotransposon hot spot protein 3 (RHS3), interrupted"
2760,Tb927.2.1170:mRNA-p1,1117655.375,1098748,1119369.875,175157.34375,165664.625,174289.90625,"retrotransposon hot spot protein 5 (RHS5), putative"
2761,Tb927.2.1180:mRNA-p1,838914.9375,844399.75,889681.5,365264.90625,288423.8125,348950.71875,"retrotransposon hot spot protein 3 (RHS3), putative"
2762,Tb927.2.1210:mRNA-p1,850513.0625,862461.6875,799524.1875,204154.84375,234476.75,225822.921875,"retrotransposon hot spot protein 4 (RHS4), putative"
2763,Tb927.2.1330:pseudogenic_transcript-p1,1731150.5,1833241.125,1819213.5,154961.515625,161639.765625,211172.15625,"retrotransposon hot spot protein 6 (RHS6), degenerate"
2765,Tb927.2.1560:mRNA-p1;Tb927.2.1680:mRNA-p1,8464237,7807145.5,7153862,695540.375,816292.5,738684.25,"peptidyl-prolyl cis-trans isomerase, putative"
2766,Tb927.2.1700:mRNA-p1,768114.1875,782033.375,813324.5,51604.32421875,54793.8359375,50275.8671875,Enriched in surface-labeled proteome protein 10
2767,Tb927.2.1740:mRNA-p1,1011533.375,2108560.25,1620195.625,1033515.0625,1131557.625,737241.3125,"hypothetical protein, conserved"
2768,Tb927.2.1800:mRNA-p1,500985.21875,504602.0625,514337.65625,63488.5546875,76183.859375,58883.33984375,"DNA polymerase delta catalytic subunit, putative"
2769,Tb927.2.1810:mRNA-p1,50506.484375,60309.8984375,56111.66015625,2558626.5,2652569.5,2549727.75,chromatin-remodeling complex atpase chain iswi
2770,Tb927.2.1820:mRNA-p1,230115.1875,326722.65625,342757.4375,Filtered,Filtered,Filtered,"CAMK/CAMKL family protein kinase, putative"
2771,Tb927.2.1850:mRNA-p1,42288.84765625,48892.3671875,26446.16796875,928724.25,1012474.375,912244.75,"Tetratricopeptide repeat, putative"
2772,Tb927.2.1860:mRNA-p1,125193.765625,132606.546875,109793.796875,22827.4453125,193033.75,56743.04296875,RNA editing mediator complex protein 2
2773,Tb927.2.1890:mRNA-p1,338855.75,369780.21875,370099.1875,28109.291015625,4569.67236328125,Filtered,E2-like ubiquitin-conjugation enzyme
2774,Tb927.2.1920:mRNA-p1,470398.15625,400140.75,445680.59375,164855.21875,145544.640625,151359.515625,"expression site-associated gene 5 (ESAG5) protein, putative"
2775,Tb927.2.2020:mRNA-p1,89695.9765625,75981.8046875,74771.5,88083.6640625,93004.5,87362.15625,"expression site-associated gene 3 (ESAG3) protein, putative"
2776,Tb927.2.2060:mRNA-p1,134416.65625,130366.4453125,119335.03125,8578.4287109375,128318.0546875,8025.001953125,"variant surface glycoprotein (VSG)-related, putative"
2777,Tb927.2.2090:mRNA-p1,48730.78125,22581.28125,21084.734375,548994.125,494460.6875,513776.59375,SUMO-interacting motif-containing protein
2778,Tb927.2.2120:mRNA-p1,939941.4375,890831.5,924509.875,33096.3828125,35002.1328125,37096.796875,"Serine/threonine-protein kinase NEK22, putative"
2779,Tb927.2.2130:mRNA-p1,614475.5,524314.375,494522.78125,197390.234375,171640.421875,150929.671875,"small GTP-binding protein RAB6, putative"
2780,Tb927.2.2160:mRNA-p1,304058.75,348614.5625,227916,9690210,9588753,10128420,"paraflagellar rod component, putative"
2782,Tb927.2.2190:mRNA-p1,788030,767321.1875,758907.375,224288.03125,220274.25,203388.4375,histone deacetylase 3
2784,Tb927.2.2200:mRNA-p1,274974.875,324746.40625,331735.0625,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2786,Tb927.2.2230:mRNA-p1,1184665.5,1157987.125,1088965.125,4823657,3868794.25,3924965.75,"hypothetical protein, conserved"
2787,Tb927.2.2240:mRNA-p1,113905.5234375,133855.765625,172713.71875,Filtered,1,Filtered,"exportin-T, putative"
2788,Tb927.2.2260:mRNA-p1,132944.796875,103042.953125,141237.8125,40363.54296875,40230.1796875,34493.5234375,"phosphatidylinositol kinase related protein, putative"
2789,Tb927.2.2270:mRNA-p1,323457.4375,183684.6875,235780.203125,106804.9375,159118.703125,136356.1875,"hypothetical protein, conserved"
2790,Tb927.2.2340:mRNA-p1,171103.921875,166379.90625,187342.4375,Filtered,Filtered,Filtered,"Glycerophosphoryl diester phosphodiesterase family, putative"
2791,Tb927.2.2360:mRNA-p1,273468.4375,295972.125,268180.96875,90253.390625,43334.8671875,76262.03125,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative"
2792,Tb927.2.2370:mRNA-p1,553284.0625,501219.0625,504492.71875,48227.34765625,39641.6796875,41007.66015625,"Vps51/Vps67, putative"
2793,Tb927.2.2390:mRNA-p1,434914.28125,414432.3125,432688.3125,218471.78125,241236.265625,193750.5,"hypothetical protein, conserved"
2795,Tb927.2.2430:mRNA-p1,908242.875,842739.4375,818587.5625,344828.5625,434558.59375,351936.375,"casein kinase II, alpha chain"
2796,Tb927.2.2440:mRNA-p1,2418083,2328541.5,2238514,452868.6875,452870.84375,517123.71875,proteasome regulatory non-ATPase subunit 6
2797,Tb927.2.2450:mRNA-p1,150648.09375,140284.09375,128269.6171875,Filtered,Filtered,Filtered,"ribosomal RNA methyltransferase, putative"
2798,Tb927.2.2460:mRNA-p1,757212.6875,651868.6875,687944.4375,159238.890625,1182744.625,27665.54296875,"ubiquitin-conjugating enzyme E2, putative"
2799,Tb927.2.2470:mRNA-p1,283604.0625,256512.875,177086.25,687689.625,94401.96875,96084.1328125,Kinetoplastid RNA editing protein 1
2800,Tb927.2.2490:mRNA-p1,360908.375,351947.25,315519.5,134324.140625,81874,55313.0546875,hypothetical protein
2801,Tb927.2.2510:mRNA-p1;Tb927.2.2520:mRNA-p1,975054.1875,1057813.5,1377672.625,7150394.5,6316475.5,6899905,Mitochondrial outer membrane protein porin 2
2802,Tb927.2.2530:mRNA-p1,32608.55859375,31368.19921875,43285.8671875,443083.625,495108.625,400136.375,"hypothetical protein, conserved"
2803,Tb927.2.2540:mRNA-p1,77417.2734375,84553.390625,137967.359375,255809.1875,146310.84375,245116.671875,"Ribosome biogenesis protein SLX9, putative"
2804,Tb927.2.2580:mRNA-p1,28857.83203125,22166.935546875,19695.498046875,94261.296875,103575.9453125,102964.890625,"hypothetical protein, conserved"
2805,Tb927.2.2650:mRNA-p1,69219.3671875,65634.09375,86349.8984375,238710.34375,248274.46875,232640.015625,"hypothetical protein, conserved"
2806,Tb927.2.2670:mRNA-p1,1401415.875,1122823.375,1181939,113729304,115266016,120332864,histone H4 variant
2807,Tb927.2.270:pseudogenic_transcript-p1,756102.625,739116.6875,747252.5625,1214880.75,1009706.375,900675,"retrotransposon hot spot protein 3 (RHS3), frameshift"
2808,Tb927.2.2720:mRNA-p1,63953.17578125,57096.04296875,74252.0703125,12031.7138671875,13452.419921875,23771.61328125,"STE/STE7 protein kinase, putative"
2809,Tb927.2.2770:mRNA-p1,3610644.5,3263005.5,3549513.75,8979769,8154894,8721202,"hypothetical protein, conserved"
2810,Tb927.2.280:mRNA-p1,3102480,3014504,3233818.75,5131457,5016253.5,4751259.5,"retrotransposon hot spot protein 2 (RHS2), putative"
2811,Tb927.2.2830:mRNA-p1,116842.40625,68222.2734375,79402.5234375,180313.640625,Filtered,Filtered,"hypothetical protein, conserved"
2812,Tb927.2.2860:mRNA-p1,988177.125,878490.625,927079.3125,991180.3125,907594.5,881300.0625,"hypothetical protein, conserved"
2813,Tb927.2.2880:mRNA-p1,94451.3515625,79976.265625,93373.4140625,555995.5625,551112.875,571967.875,"TPR repeat/Tetratricopeptide repeat, putative"
2814,Tb927.2.2900:mRNA-p1,329127.625,265599.4375,266430.78125,19284.126953125,19227.724609375,17618.59375,"ARP2/3 complex subunit, putative"
2815,Tb927.2.2940:mRNA-p1,186958.53125,136558.609375,165911.9375,338346.8125,354240.96875,301519.5,MICOS complex subunit 32
2816,Tb927.2.2950:mRNA-p1,24399.0859375,42485.6640625,44421.8046875,778306.25,838369.5625,781661.1875,"Nop14-like family, putative"
2817,Tb927.2.2970:mRNA-p1,1475490,1329527.75,1499730.375,278251.21875,267933.46875,292552.96875,mitochondrial carrier protein
2818,Tb927.2.2990:mRNA-p1,159882.515625,147136.09375,182693.546875,422341.25,670119,674138.8125,"hypothetical protein, conserved"
2819,Tb927.2.3000:mRNA-p1,47658.96875,10089.6748046875,Filtered,236278.484375,273958.90625,260110.1875,"hypothetical protein, conserved"
2820,Tb927.2.3020:mRNA-p1,28202.19140625,23481.630859375,33212.8359375,516055.5625,472661.84375,483462.65625,Component of motile flagella 76
2821,Tb927.2.3030:mRNA-p1,3531857.75,2752239.25,2597963.5,721878.125,1268683.625,1285183.5,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative"
2822,Tb927.2.3080:mRNA-p1,1498301.75,1604512.875,1522324.5,927359.1875,623736.3125,786213.4375,cytochrome b5-dependent oleate desaturase
2823,Tb927.2.3160:mRNA-p1,223959.5,223560.046875,218247.8125,64871.74609375,62721.3046875,65059.515625,"Gar1/Naf1 RNA binding region, putative"
2824,Tb927.2.3180:mRNA-p1,740728.3125,586027.0625,585674.6875,197637.65625,192992.15625,172831.8125,kinetoplast polyadenylation/uridylation factor 1
2826,Tb927.2.3270:mRNA-p1,1371921.375,1751278.25,1347900.625,99309.2421875,97693.9765625,99116.7578125,65 kDa invariant surface glycoprotein
2827,Tb927.2.3290:mRNA-p1;Tb927.2.3300:mRNA-p1,1769224.5,1984716.375,2075431.375,35404.71484375,54329.4921875,43978.36328125,65 kDa invariant surface glycoprotein
2828,Tb927.2.3320:mRNA-p1,1466475.5,1734282.25,1426051.25,112371.3671875,104144.8359375,82925.359375,65 kDa invariant surface glycoprotein
2829,Tb927.2.3340:mRNA-p1,663041.25,837325.3125,796488.625,167855.9375,110569.453125,119100.4375,hypothetical protein
2830,Tb927.2.3370:mRNA-p1,272797.8125,298884.90625,312258.6875,255639,247306.25,240141.4375,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
